YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,LN_CD_1,LN_CD_2,LN_CD_3,LN_DT,LN_AMT,RATE_YN,RPY_CD,EXP_DT,RATE,RPY_AMT
201808,350516,1,24,9545981,0,0031,100,000,201701,1400,0,00,000000,0,0
201901,203220,1,24,2412843,0,0031,100,000,201406,7000,0,00,000000,0,0
201911,475838,1,24,7150691,0,0031,100,000,201012,2300,0,00,000000,0,0
201904,375265,1,24,3016603,0,0031,100,000,201510,1700,0,00,000000,0,0
202003,731059,1,24,9774154,0,0031,100,000,201712,3200,1,04,202212,24000,0
201807,1129015,1,24,6942864,0,0031,100,000,201802,2400,0,00,000000,0,0
202002,656457,1,24,9748415,0,0031,100,000,201901,900,1,01,202401,24000,0
202002,427265,1,24,5005408,0,0031,100,000,201812,2100,1,01,202212,24000,0
201811,1192255,1,24,5987913,0,0031,100,000,201508,13000,0,00,000000,0,0
201906,246923,1,24,4779432,0,0031,100,000,201712,4500,1,01,202212,28000,0
202005,1257450,1,24,4451798,0,0031,100,000,201803,9200,1,08,202103,24000,0
201905,312614,1,24,6998617,0,0031,100,000,201802,14000,0,00,000000,0,0
201806,944001,1,24,1618153,0,0031,100,000,201703,4900,0,00,000000,0,0
202003,623363,1,24,9325934,0,0031,100,000,201001,20000,0,00,000000,0,0
201810,231002,1,24,10020936,0,0031,100,000,201806,3100,0,00,000000,0,0
202004,1592430,1,24,5994503,0,0031,100,000,201706,3800,1,01,202006,28000,0
201812,1335818,1,24,855368,0,0031,100,000,201611,1900,0,00,000000,0,0
201905,478213,1,24,4386362,0,0031,100,000,201802,2100,0,00,000000,0,0
201807,1752841,1,24,6847354,0,0031,100,000,201708,3100,0,00,000000,0,0
201806,1900917,1,24,9875983,0,0031,100,000,201211,3300,0,00,000000,0,0
201806,458052,1,24,9247780,0,0031,100,000,201705,5600,0,00,000000,0,0
201911,1210091,1,24,5120142,0,0031,100,000,201507,2400,0,00,000000,0,0
202003,1086997,1,24,1749554,0,0031,100,000,201306,570,0,00,000000,0,0
201901,1924628,1,24,5118784,0,0031,100,000,201603,6500,0,00,000000,0,0
201811,944001,1,24,1618153,0,0031,100,000,201703,4400,0,00,000000,0,0
201808,1752841,1,24,6847354,0,0031,100,000,201701,2600,0,00,000000,0,0
202006,674916,1,24,6992312,0,0031,100,000,201603,2800,0,00,000000,0,0
202002,1730119,1,24,4497923,0,0031,100,000,201809,9000,1,01,202309,24000,0
201904,1186437,1,24,6609789,0,0031,100,000,201709,1800,0,00,000000,0,0
201808,1374501,1,24,5930702,0,0031,100,000,201712,2000,0,00,000000,0,0
201901,335739,1,24,2819158,0,0031,100,000,201812,890,0,00,000000,0,0
201907,1695488,1,24,8645637,0,0031,100,000,201604,540,1,01,202104,28000,0
201906,253927,1,24,6354311,0,0031,100,000,201801,12000,1,04,202208,24000,0
201809,1924058,1,24,1146341,0,0031,100,000,201111,11000,0,00,000000,0,0
201810,806409,1,24,8181226,0,0031,100,000,201706,850,0,00,000000,0,0
201808,1572055,1,24,4486778,0,0031,100,000,201702,6500,0,00,000000,0,0
201901,354094,1,24,8699491,0,0031,100,000,201105,870,0,00,000000,0,0
201903,160596,1,24,9325404,0,0031,100,000,201609,4800,0,00,000000,0,0
201901,340508,1,24,4927311,0,0031,100,000,201510,3900,0,00,000000,0,0
201906,866501,1,24,2370386,0,0031,100,000,201709,1800,1,04,202011,28000,0
202005,730117,1,24,692374,0,0031,100,000,201902,3900,1,01,202401,24000,0
201908,1365529,1,24,5957670,0,0031,100,000,201706,8800,1,01,202206,28000,0
201808,978075,1,24,3741434,0,0031,100,000,201712,3700,0,00,000000,0,0
201912,105952,1,24,6873816,0,0031,100,000,201509,6300,1,08,202009,24000,0
202003,619476,1,24,559066,0,0031,100,000,201402,3400,0,00,000000,0,0
201912,646791,1,24,8180864,0,0031,590,000,201405,350,0,00,000000,0,0
201810,619476,1,24,559066,0,0031,100,000,201402,3400,0,00,000000,0,0
202004,851254,1,24,4421528,0,0031,100,000,201909,3300,1,04,202403,24000,0
201811,955280,1,24,6143786,0,0031,100,000,201807,14000,0,00,000000,0,0
201810,340508,1,24,4610811,0,0031,100,000,201510,3900,0,00,000000,0,0
202001,815540,1,24,7881100,0,0031,100,000,201508,2400,1,01,202008,28000,0
201907,1335818,1,24,8308406,0,0031,100,000,201611,2100,1,01,201911,24000,0
201912,1552981,1,24,660964,0,0031,100,000,201504,3300,0,00,000000,0,0
201908,806994,1,24,8216907,0,0031,100,000,201001,9400,0,00,000000,0,0
201903,1052666,1,24,5372245,0,0031,100,000,201612,3700,0,00,000000,0,0
201909,234634,1,24,4321783,0,0031,100,000,201708,4000,1,04,202002,28000,0
201904,1192255,1,24,780877,0,0031,100,000,201609,2800,0,00,000000,0,0
201903,340508,1,24,4927311,0,0031,100,000,201510,3900,0,00,000000,0,0
201911,1181837,1,24,1649261,0,0031,100,000,201906,2200,1,04,202306,24000,0
201903,518551,1,24,6104545,0,0031,100,000,201610,860,0,00,000000,0,0
201907,367308,1,24,2645108,0,0031,100,000,201811,2100,1,04,202110,24000,0
201912,1917576,1,24,2327823,0,0031,500,000,201206,9200,0,00,000000,0,0
201904,1934111,1,24,5403671,0,0031,290,000,201808,11000,0,00,000000,0,0
202005,8667,1,24,93270,0,0031,100,000,201506,13000,1,01,202006,28000,0
201807,234634,1,24,4321783,0,0031,100,000,201708,4000,0,00,000000,0,0
201901,916668,1,24,3764285,0,0031,100,000,201703,3200,0,00,000000,0,0
201907,177795,1,24,7796073,0,0031,100,000,201506,1900,1,08,202006,30000,0
201903,125946,1,24,1336708,0,0031,100,000,201601,2700,0,00,000000,0,0
201904,105952,1,24,6873816,0,0031,100,000,201509,6300,0,00,000000,0,0
201905,1503573,1,24,5679503,0,0031,100,000,201706,1400,1,04,201906,28000,0
202002,1637656,1,24,8563294,0,0031,100,000,201712,9300,0,00,000000,0,0
201810,1171477,1,24,2152512,0,0031,100,000,201302,2600,0,00,000000,0,0
201907,1950631,1,24,8983053,0,0031,100,000,201402,3500,0,00,000000,0,0
201912,191908,1,24,1592827,0,0031,100,000,201905,1100,1,04,202005,24000,0
201911,578085,1,24,8907912,0,0031,100,000,201603,2000,0,00,000000,0,0
202002,1898541,1,24,5067448,0,0031,100,000,201901,2400,1,04,202201,24000,0
201807,1768880,1,24,2352044,0,0031,100,000,201603,6500,0,00,000000,0,0
201904,427265,1,24,7298284,0,0031,100,000,201902,2100,0,00,000000,0,0
201812,1257450,1,24,4451798,0,0031,100,000,201803,9500,0,00,000000,0,0
201808,1166417,1,24,7342374,0,0031,100,000,201301,980,0,00,000000,0,0
201809,1457179,1,24,6291512,0,0031,100,000,201709,1800,0,00,000000,0,0
201810,1930541,1,24,3218652,0,0037,000,000,201208,5000,0,00,000000,0,0
201810,1692872,1,24,4352766,0,0031,100,000,201611,3600,0,00,000000,0,0
201901,1517141,1,24,8818769,0,0031,100,000,201809,11000,0,00,000000,0,0
201806,1735768,1,24,2552588,0,0031,100,000,201706,900,0,00,000000,0,0
201903,1782391,1,24,19199,0,0031,100,000,201810,16000,0,00,000000,0,0
201905,1086252,1,24,9245091,0,0031,100,000,201508,3600,0,00,000000,0,0
202006,1210091,1,24,5120142,0,0031,100,000,201507,2400,0,00,000000,0,0
201810,939211,1,24,6735663,0,0031,100,000,201105,7000,0,00,000000,0,0
202005,579203,1,24,1983702,0,0031,100,000,201305,2500,0,00,000000,0,0
201909,644637,1,24,8843866,0,0031,100,000,201605,11000,1,01,202105,28000,0
201901,941161,1,24,3954699,0,0031,100,000,201407,6300,0,00,000000,0,0
202002,253927,1,24,6354311,0,0031,100,000,201801,9600,1,04,202208,24000,0
201905,1132423,1,24,2239246,0,0031,100,000,201204,1700,0,00,000000,0,0
201810,1335818,1,24,8308406,0,0031,100,000,201611,2100,0,00,000000,0,0
202003,1695488,1,24,8645637,0,0031,100,000,201604,500,1,01,202104,28000,0
201907,741096,1,24,5782673,0,0031,100,000,201809,3500,1,04,202309,24000,0
201905,1777994,1,24,729979,0,0031,100,000,201610,3200,0,00,000000,0,0
201906,518019,1,24,6728379,0,0031,100,000,201810,6000,1,01,202310,24000,0
201907,914477,1,24,9071541,0,0031,100,000,201709,1300,1,01,201909,28000,0
201809,1745042,1,24,6665424,0,0031,100,000,201806,11000,0,00,000000,0,0
201904,1844091,1,24,6114453,0,0031,100,000,201704,9000,1,01,202204,28000,0
202001,1040735,1,24,8738665,0,0031,100,000,201604,220,0,00,000000,0,0
201811,57536,1,24,3874144,0,0031,100,000,201608,11000,0,00,000000,0,0
201808,1727614,1,24,5380339,0,0031,100,000,201306,630,0,00,000000,0,0
202006,1578781,1,24,3515952,0,0031,100,000,201507,4400,0,00,000000,0,0
201807,405006,1,24,563023,0,0031,100,000,201005,4700,0,00,000000,0,0
201909,1281289,1,24,9238086,0,0031,100,000,201602,4100,1,01,202102,28000,0
201812,1140387,1,24,3254828,0,0031,100,000,201710,17000,0,00,000000,0,0
202004,404030,1,24,936655,0,0031,100,000,202001,3500,1,04,202206,24000,0
201911,1955018,1,24,2583319,0,0031,100,000,201605,2300,1,01,202105,28000,0
201811,767464,1,24,7359867,0,0031,100,000,201610,5600,0,00,000000,0,0
202004,956021,1,24,4773571,0,0031,100,000,201511,100,0,00,000000,0,0
201812,406912,1,24,5187807,0,0031,100,000,201512,13000,0,00,000000,0,0
202003,593725,1,24,3810094,0,0031,100,000,201703,640,1,01,202202,28000,0
201807,677906,1,24,7022551,0,0031,100,000,201611,1500,0,00,000000,0,0
201905,25217,1,24,7341873,0,0031,100,000,201611,3300,0,00,000000,0,0
201808,179145,1,24,2628280,0,0031,100,000,201612,2600,0,00,000000,0,0
201909,1639016,1,24,5824739,0,0031,100,000,201810,3300,1,01,202110,24000,0
202006,619476,1,24,559066,0,0031,100,000,201402,3400,0,00,000000,0,0
201911,916668,1,24,3764285,0,0031,100,000,201703,3200,1,01,202103,24000,0
201812,1741125,1,24,7032251,0,0031,100,000,201607,5600,0,00,000000,0,0
201910,1256944,1,24,5975498,0,0031,100,000,201001,3100,0,00,000000,0,0
201903,1552981,1,24,660964,0,0031,100,000,201508,8800,0,00,000000,0,0
202001,579203,1,24,1983702,0,0031,100,000,201305,2500,0,00,000000,0,0
201909,580622,1,24,8321995,0,0031,100,000,201109,10000,0,00,000000,0,0
201809,1687673,1,24,3917723,0,0031,590,000,201409,7800,0,00,000000,0,0
202001,1559728,1,24,3259652,0,0031,100,000,201603,1700,0,00,000000,0,0
202001,1591686,1,24,1772322,0,0031,100,000,201909,3200,1,04,202109,24000,0
201809,968124,1,24,1868499,0,0031,100,000,201002,2200,0,00,000000,0,0
202002,247079,1,24,5580819,0,0031,100,000,201504,2100,1,01,202004,24000,0
201912,741096,1,24,5782673,0,0031,100,000,201809,3500,1,08,202309,24000,0
201910,1286160,1,24,6509122,0,0031,100,000,201503,6500,0,00,000000,0,0
201909,1238440,1,24,8870223,0,0031,100,000,201805,2200,1,01,202305,24000,0
201906,1592430,1,24,5994503,0,0031,100,000,201706,3800,1,01,202006,28000,0
201910,930178,1,24,4410560,0,0031,100,000,201611,260,1,04,202002,28000,0
201902,159954,1,24,6424373,0,0031,100,000,201807,2400,0,00,000000,0,0
201902,1208746,1,24,3192709,0,0031,100,000,201510,11000,0,00,000000,0,0
201909,1086997,1,24,1749554,0,0031,100,000,201212,3400,0,00,000000,0,0
202002,864980,1,24,7114386,0,0031,100,000,201707,12000,1,01,202206,19000,0
201806,1116255,1,24,1962459,0,0031,100,000,201705,11000,0,00,000000,0,0
201808,1591686,1,24,1772322,0,0031,100,000,201708,2000,0,00,000000,0,0
202006,835000,1,24,2474190,0,0031,100,000,201508,2700,0,00,000000,0,0
201807,105952,1,24,3876376,0,0031,100,000,201509,6300,0,00,000000,0,0
202002,826676,1,24,962333,0,0031,100,000,201505,5500,1,08,202005,30000,0
202001,547433,1,24,9117829,0,0031,100,000,201608,2700,1,01,202109,28000,0
201812,1881091,1,24,3936713,0,0031,100,000,201506,3900,0,00,000000,0,0
201806,406912,1,24,5187807,0,0031,100,000,201512,13000,0,00,000000,0,0
201906,623363,1,24,9325934,0,0031,100,000,201001,20000,0,00,000000,0,0
201907,851709,1,24,4016329,0,0031,100,000,201501,210,0,00,000000,0,0
201901,746293,1,24,9912714,0,0031,100,000,201807,1900,0,00,000000,0,0
201811,118218,1,24,8812871,0,0031,100,000,201605,3500,0,00,000000,0,0
201809,1526776,1,24,3552047,0,0031,100,000,201809,12000,0,00,000000,0,0
201903,731059,1,24,9173256,0,0031,100,000,201712,4900,1,04,202207,24000,0
201811,1734222,1,24,7307304,0,0031,100,000,201804,2700,0,00,000000,0,0
201812,1587290,1,24,8100621,0,0031,100,000,201702,2900,0,00,000000,0,0
202003,579203,1,24,1983702,0,0031,100,000,201305,2500,0,00,000000,0,0
201910,810369,1,24,8785922,0,0031,100,000,201805,2100,0,00,000000,0,0
201907,247079,1,24,8905364,0,0031,100,000,201806,1800,1,04,202008,24000,0
202001,498400,1,24,2825770,0,0031,100,000,201612,1700,1,01,202112,28000,0
201808,698865,1,24,1622430,0,0031,100,000,201803,1100,0,00,000000,0,0
201905,1777994,1,24,1667444,0,0031,100,000,201610,3200,0,00,000000,0,0
201904,1301034,1,24,8792032,0,0031,100,000,201607,3400,0,00,000000,0,0
202004,1132423,1,24,2239246,0,0031,100,000,201204,1700,0,00,000000,0,0
201810,498400,1,24,2825770,0,0031,100,000,201806,1400,0,00,000000,0,0
201908,404782,1,24,9907880,0,0031,100,000,201607,3600,1,01,202007,24000,0
201912,16822,1,24,731165,0,0031,100,000,201805,5000,1,04,202206,24000,0
201903,404782,1,24,9907880,0,0031,100,000,201607,3600,0,00,000000,0,0
201912,1578781,1,24,3549248,0,0031,100,000,201511,5600,0,00,000000,0,0
202002,560032,1,24,420901,0,0031,100,000,201312,2300,0,00,000000,0,0
202004,1116255,1,24,1962459,0,0031,100,000,201705,7300,1,04,202205,28000,0
201911,1040235,1,24,3934851,0,0031,100,000,201902,1800,1,04,202104,24000,0
201806,256847,1,24,715542,0,0031,100,000,201602,2100,0,00,000000,0,0
201810,1547181,1,24,5371843,0,0031,100,000,201705,1400,0,00,000000,0,0
201902,288219,1,24,808400,0,0031,100,000,201507,2400,0,00,000000,0,0
201909,980768,1,24,1808887,0,0031,100,000,201706,3600,0,00,000000,0,0
201812,731059,1,24,9774154,0,0031,100,000,201712,4200,0,00,000000,0,0
201908,1086252,1,24,9245091,0,0031,100,000,201510,3600,1,01,202010,30000,0
201903,348280,1,24,5504976,0,0031,100,000,201810,1900,0,00,000000,0,0
201903,1068724,1,24,9134680,0,0031,100,000,201506,2400,0,00,000000,0,0
202005,107632,1,24,6880092,0,0031,100,000,201905,2800,1,04,202205,24000,0
202001,1068724,1,24,9134680,0,0031,100,000,201506,2300,1,01,202006,30000,0
202001,1040735,1,24,8738665,0,0031,100,000,201602,2800,0,00,000000,0,0
201811,463993,1,24,6912529,0,0031,100,000,201407,1200,0,00,000000,0,0
201905,976801,1,24,4202193,0,0031,100,000,201802,970,1,01,202002,24000,0
201806,288815,1,24,7192847,0,0031,100,000,201503,11000,0,00,000000,0,0
201809,510314,1,24,2587600,0,0031,100,000,201802,5400,0,00,000000,0,0
201910,118218,1,24,8812871,0,0031,100,000,201605,3400,1,01,202105,19000,0
201908,952870,1,24,6469422,0,0031,100,000,201608,7000,1,01,202108,28000,0
202004,1526776,1,24,3552047,0,0031,100,000,201812,20000,1,01,202312,19000,0
201907,1533292,1,24,7610083,0,0031,100,000,201510,5200,0,00,000000,0,0
201912,674916,1,24,6992312,0,0031,100,000,201601,850,0,00,000000,0,0
202003,1637656,1,24,8563294,0,0031,100,000,201712,9300,0,00,000000,0,0
201904,1701420,1,24,1016564,0,0031,100,000,201609,2200,1,04,202109,28000,0
201911,1535430,1,24,5548765,0,0031,100,000,201605,2400,1,01,202105,24000,0
201904,1940094,1,24,1131304,0,0031,240,000,201408,630,0,00,000000,0,0
201911,332647,1,24,4776643,0,0031,100,000,201702,9600,1,01,202202,24000,0
201901,1630411,1,24,9604266,0,0031,100,000,201812,700,0,00,000000,0,0
201811,593725,1,24,3810094,0,0031,100,000,201703,2500,0,00,000000,0,0
201911,1086252,1,24,9245091,0,0031,100,000,201508,3600,0,00,000000,0,0
201908,1856410,1,24,1885597,0,0031,100,000,201704,2400,0,00,000000,0,0
201811,89815,1,24,2237383,0,0031,100,000,201607,3300,0,00,000000,0,0
201906,1192843,1,24,4285703,0,0031,100,000,201304,4500,0,00,000000,0,0
202005,183636,1,24,2421129,0,0031,100,000,201907,100,1,04,202007,24000,0
201908,1714372,1,24,7987222,0,0031,590,000,201409,7600,0,00,000000,0,0
202001,1489879,1,24,399420,0,0031,100,000,201709,5800,1,01,202209,24000,0
201906,1116255,1,24,6935152,0,0031,100,000,201708,20000,0,00,000000,0,0
202004,1724362,1,24,6807361,0,0031,100,000,201311,1900,0,00,000000,0,0
201809,1896585,1,24,234077,0,0031,100,000,201308,3500,0,00,000000,0,0
202001,1695488,1,24,5364939,0,0031,100,000,201604,980,1,01,202104,28000,0
202005,656457,1,24,9565878,0,0031,100,000,201901,890,1,01,202401,24000,0
201809,64037,1,24,7283109,0,0031,100,000,201511,3900,0,00,000000,0,0
201911,211237,1,24,1278223,0,0031,100,000,201505,2700,1,01,202005,28000,0
201902,160596,1,24,7157794,0,0031,100,000,201610,550,0,00,000000,0,0
201907,1108393,1,24,3316648,0,0031,100,000,201903,3700,1,04,202309,24000,0
201905,29169,1,24,4639350,0,0031,100,000,201001,17000,0,00,000000,0,0
202001,338702,1,24,7395964,0,0031,100,000,201610,11000,0,00,000000,0,0
201902,806994,1,24,8216907,0,0031,100,000,201001,11000,0,00,000000,0,0
202001,203220,1,24,2412843,0,0031,100,000,201406,7000,0,00,000000,0,0
201908,1572055,1,24,9288972,0,0031,100,000,201702,590,0,00,000000,0,0
201810,1724362,1,24,6807361,0,0031,100,000,201405,2200,0,00,000000,0,0
201903,1210091,1,24,5120142,0,0031,100,000,201507,2400,0,00,000000,0,0
201907,1073078,1,24,9779459,0,0031,100,000,201607,3300,1,01,202207,24000,0
201911,288219,1,24,3006154,0,0031,100,000,201507,410,0,00,000000,0,0
202003,656457,1,24,9565878,0,0031,100,000,201901,890,1,01,202401,24000,0
201806,801488,1,24,7457842,0,0031,100,000,201604,3600,0,00,000000,0,0
201911,810369,1,24,8785922,0,0031,100,000,201805,2000,0,00,000000,0,0
202006,731059,1,24,9173256,0,0031,100,000,201712,3600,1,04,202207,24000,0
201809,1476986,1,24,9047061,0,0031,100,000,201708,2100,0,00,000000,0,0
201812,1040735,1,24,8738665,0,0031,100,000,201609,5400,0,00,000000,0,0
202004,560032,1,24,420901,0,0031,100,000,201312,2300,0,00,000000,0,0
202005,216689,1,24,8224966,0,0031,100,000,202004,3300,1,01,202104,24000,0
202002,220410,1,24,1554741,0,0031,100,000,201603,2400,0,00,000000,0,0
202002,1236182,1,24,4387458,0,0031,100,000,201301,9100,0,00,000000,0,0
202005,1058688,1,24,6552864,0,0031,100,000,201610,1900,0,00,000000,0,0
201901,1777994,1,24,729979,0,0031,100,000,201610,3200,0,00,000000,0,0
201904,518019,1,24,6728379,0,0031,100,000,201810,6100,0,00,000000,0,0
202006,203220,1,24,2412843,0,0031,100,000,201406,7000,0,00,000000,0,0
201911,1311707,1,24,7178032,0,0031,100,000,201807,5000,1,01,202307,24000,0
202004,1439566,1,24,3296262,0,0031,100,000,201511,3300,0,00,000000,0,0
201903,105952,1,24,3876376,0,0031,100,000,201509,6300,0,00,000000,0,0
201901,656457,1,24,9565878,0,0031,100,000,201901,900,0,00,000000,0,0
202006,476671,1,24,6847982,0,0031,100,000,201704,2100,1,01,202204,28000,0
201908,722328,1,24,7621178,0,0031,290,000,201803,2200,1,01,202103,24000,0
201910,359867,1,24,6974813,0,0031,100,000,201602,2100,0,00,000000,0,0
201810,348280,1,24,5504976,0,0031,100,000,201810,2300,0,00,000000,0,0
201907,498400,1,24,2825770,0,0031,100,000,201612,1700,1,01,202112,28000,0
201906,1505702,1,24,7559330,0,0031,100,000,201703,2100,1,01,202203,28000,0
201810,677906,1,24,7022551,0,0031,100,000,201611,1500,0,00,000000,0,0
201809,283879,1,24,2751363,0,0031,100,000,201601,980,0,00,000000,0,0
201807,18047,1,24,7467768,0,0031,100,000,201610,2200,0,00,000000,0,0
202002,476671,1,24,6847982,0,0031,100,000,201704,2100,1,01,202204,28000,0
201911,427265,1,24,5005408,0,0031,100,000,201812,2200,1,01,202212,24000,0
201811,1823637,1,24,8478514,0,0031,100,000,201504,3600,0,00,000000,0,0
202005,1177091,1,24,8947713,0,0031,100,000,201508,2000,1,08,202008,30000,0
201901,127546,1,24,741593,0,0031,100,000,201612,2100,0,00,000000,0,0
201902,1859347,1,24,9798640,0,0031,100,000,201707,1100,0,00,000000,0,0
201905,1747085,1,24,5814923,0,0031,100,000,201503,9600,0,00,000000,0,0
201812,1476986,1,24,9047061,0,0031,100,000,201708,2100,0,00,000000,0,0
201811,1601647,1,24,6782779,0,0031,100,000,201207,2400,0,00,000000,0,0
201907,1547181,1,24,4832772,0,0031,100,000,201509,3100,1,01,202108,20000,0
202002,80496,1,24,2585971,0,0031,100,000,201309,390,0,00,000000,0,0
201909,1087287,1,24,6288355,0,0031,100,000,201608,1900,1,01,202108,28000,0
201907,580622,1,24,8321995,0,0031,100,000,201109,10000,0,00,000000,0,0
201810,1040735,1,24,7934042,0,0031,100,000,201511,9000,0,00,000000,0,0
202004,1639016,1,24,2301769,0,0031,100,000,201812,660,1,04,202307,24000,0
201904,1483270,1,24,9265110,0,0031,100,000,201508,2100,0,00,000000,0,0
201807,1900917,1,24,9875983,0,0031,100,000,201211,3300,0,00,000000,0,0
201903,177795,1,24,451509,0,0031,100,000,201903,2400,1,04,202203,24000,0
201911,1238440,1,24,8870223,0,0031,100,000,201805,2200,1,01,202305,24000,0
201812,498400,1,24,2825770,0,0031,100,000,201801,1800,0,00,000000,0,0
201902,530664,1,24,3258027,0,0031,100,000,201301,1700,0,00,000000,0,0
201904,1086252,1,24,9245091,0,0031,100,000,201510,3600,0,00,000000,0,0
201906,1873580,1,24,155121,0,0031,100,000,201707,3600,0,00,000000,0,0
201902,980768,1,24,1808887,0,0031,100,000,201706,3600,0,00,000000,0,0
201904,104338,1,24,3539036,0,0031,100,000,201809,14000,0,00,000000,0,0
201811,952870,1,24,7261330,0,0031,100,000,201705,5500,0,00,000000,0,0
201911,231208,1,24,444871,0,0031,100,000,201507,2300,1,01,202007,30000,0
202002,564209,1,24,6358456,0,0031,100,000,201612,5500,0,00,000000,0,0
201808,560032,1,24,420901,0,0031,100,000,201406,2800,0,00,000000,0,0
201810,930178,1,24,4410560,0,0031,100,000,201611,1100,0,00,000000,0,0
201907,1844091,1,24,6114453,0,0031,100,000,201704,9000,1,01,202204,28000,0
201809,125946,1,24,1336708,0,0031,100,000,201601,2700,0,00,000000,0,0
201811,1515590,1,24,5412020,0,0031,100,000,201706,3400,0,00,000000,0,0
201911,646791,1,24,8619319,0,0031,100,000,201807,2100,1,01,202307,24000,0
